alert_id,alert_type,severity,risk_score,mmsi,timestamp,lat,lon,vessel_name,vessel_type,title,explanation,recommended_action,evidence
BKB-0118,AIS_GAP,MEDIUM,70,510099999,2023-01-23T01:53:59.927738+00:00,-10.90023,143.19917,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-22T22:53:59.927738+00:00 → current point 2023-01-23T01:53:59.927738+00:00 (3.0 h silence).
BKB-0119,AIS_GAP,MEDIUM,70,510099999,2023-01-23T04:53:59.927738+00:00,-10.87285,143.14615,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-23T01:53:59.927738+00:00 → current point 2023-01-23T04:53:59.927738+00:00 (3.0 h silence).
BKB-0120,AIS_GAP,MEDIUM,70,510099999,2023-01-23T07:53:59.927738+00:00,-10.89985,143.19959,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-23T04:53:59.927738+00:00 → current point 2023-01-23T07:53:59.927738+00:00 (3.0 h silence).
BKB-0121,AIS_GAP,MEDIUM,70,510099999,2023-01-23T10:53:59.927738+00:00,-10.95885,143.18551,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-23T07:53:59.927738+00:00 → current point 2023-01-23T10:53:59.927738+00:00 (3.0 h silence).
BKB-0122,AIS_GAP,MEDIUM,70,510099999,2023-01-23T13:53:59.927738+00:00,-10.89986,143.20024,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-23T10:53:59.927738+00:00 → current point 2023-01-23T13:53:59.927738+00:00 (3.0 h silence).
BKB-0123,AIS_GAP,MEDIUM,70,510099999,2023-01-23T16:53:59.927738+00:00,-10.86571,143.25131,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-23T13:53:59.927738+00:00 → current point 2023-01-23T16:53:59.927738+00:00 (3.0 h silence).
BKB-0124,AIS_GAP,MEDIUM,70,510099999,2023-01-23T19:53:59.927738+00:00,-10.89808,143.19919,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-23T16:53:59.927738+00:00 → current point 2023-01-23T19:53:59.927738+00:00 (3.0 h silence).
BKB-0125,AIS_GAP,MEDIUM,70,510099999,2023-01-23T22:53:59.927738+00:00,-10.9381,143.15257,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-23T19:53:59.927738+00:00 → current point 2023-01-23T22:53:59.927738+00:00 (3.0 h silence).
BKB-0126,AIS_GAP,MEDIUM,70,510099999,2023-01-24T01:53:59.927738+00:00,-10.89932,143.19999,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-23T22:53:59.927738+00:00 → current point 2023-01-24T01:53:59.927738+00:00 (3.0 h silence).
BKB-0127,AIS_GAP,MEDIUM,70,510099999,2023-01-24T04:53:59.927738+00:00,-10.89994,143.2605,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-24T01:53:59.927738+00:00 → current point 2023-01-24T04:53:59.927738+00:00 (3.0 h silence).
BKB-0128,AIS_GAP,MEDIUM,70,510099999,2023-01-24T07:53:59.927738+00:00,-10.89988,143.20133,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-24T04:53:59.927738+00:00 → current point 2023-01-24T07:53:59.927738+00:00 (3.0 h silence).
BKB-0129,AIS_GAP,MEDIUM,70,510099999,2023-01-24T10:53:59.927738+00:00,-10.85438,143.15845,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-24T07:53:59.927738+00:00 → current point 2023-01-24T10:53:59.927738+00:00 (3.0 h silence).
BKB-0130,AIS_GAP,MEDIUM,70,510099999,2023-01-24T13:53:59.927738+00:00,-10.90015,143.20181,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-24T10:53:59.927738+00:00 → current point 2023-01-24T13:53:59.927738+00:00 (3.0 h silence).
BKB-0131,AIS_GAP,MEDIUM,70,510099999,2023-01-24T16:53:59.927738+00:00,-10.90768,143.26172,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-24T13:53:59.927738+00:00 → current point 2023-01-24T16:53:59.927738+00:00 (3.0 h silence).
BKB-0132,AIS_GAP,MEDIUM,70,510099999,2023-01-24T19:53:59.927738+00:00,-10.90025,143.20105,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-24T16:53:59.927738+00:00 → current point 2023-01-24T19:53:59.927738+00:00 (3.0 h silence).
BKB-0133,AIS_GAP,MEDIUM,70,510099999,2023-01-24T22:53:59.927738+00:00,-10.91367,143.14078,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-24T19:53:59.927738+00:00 → current point 2023-01-24T22:53:59.927738+00:00 (3.0 h silence).
BKB-0134,AIS_GAP,MEDIUM,70,510099999,2023-01-25T01:53:59.927738+00:00,-10.90068,143.19979,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-24T22:53:59.927738+00:00 → current point 2023-01-25T01:53:59.927738+00:00 (3.0 h silence).
BKB-0135,AIS_GAP,MEDIUM,70,510099999,2023-01-25T04:53:59.927738+00:00,-10.8939,143.26206,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-25T01:53:59.927738+00:00 → current point 2023-01-25T04:53:59.927738+00:00 (3.0 h silence).
BKB-0136,AIS_GAP,MEDIUM,70,510099999,2023-01-25T07:53:59.927738+00:00,-10.89841,143.20005,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-25T04:53:59.927738+00:00 → current point 2023-01-25T07:53:59.927738+00:00 (3.0 h silence).
BKB-0137,AIS_GAP,MEDIUM,70,510099999,2023-01-25T10:53:59.927738+00:00,-10.88105,143.14495,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-25T07:53:59.927738+00:00 → current point 2023-01-25T10:53:59.927738+00:00 (3.0 h silence).
BKB-0138,AIS_GAP,MEDIUM,70,510099999,2023-01-25T13:53:59.927738+00:00,-10.89837,143.20158,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-25T10:53:59.927738+00:00 → current point 2023-01-25T13:53:59.927738+00:00 (3.0 h silence).
BKB-0139,AIS_GAP,MEDIUM,70,510099999,2023-01-25T16:53:59.927738+00:00,-10.95376,143.17227,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-25T13:53:59.927738+00:00 → current point 2023-01-25T16:53:59.927738+00:00 (3.0 h silence).
BKB-0140,AIS_GAP,MEDIUM,70,510099999,2023-01-25T19:53:59.927738+00:00,-10.89855,143.19811,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-25T16:53:59.927738+00:00 → current point 2023-01-25T19:53:59.927738+00:00 (3.0 h silence).
BKB-0141,AIS_GAP,MEDIUM,70,510099999,2023-01-25T22:53:59.927738+00:00,-10.85622,143.15767,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-25T19:53:59.927738+00:00 → current point 2023-01-25T22:53:59.927738+00:00 (3.0 h silence).
BKB-0142,AIS_GAP,MEDIUM,70,510099999,2023-01-26T01:53:59.927738+00:00,-10.90006,143.19902,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-25T22:53:59.927738+00:00 → current point 2023-01-26T01:53:59.927738+00:00 (3.0 h silence).
BKB-0143,AIS_GAP,MEDIUM,70,510099999,2023-01-26T04:53:59.927738+00:00,-10.91236,143.26011,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-26T01:53:59.927738+00:00 → current point 2023-01-26T04:53:59.927738+00:00 (3.0 h silence).
BKB-0144,AIS_GAP,MEDIUM,70,510099999,2023-01-26T07:53:59.927738+00:00,-10.89967,143.20108,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-26T04:53:59.927738+00:00 → current point 2023-01-26T07:53:59.927738+00:00 (3.0 h silence).
BKB-0145,AIS_GAP,MEDIUM,70,510099999,2023-01-26T10:53:59.927738+00:00,-10.9133,143.14232,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-26T07:53:59.927738+00:00 → current point 2023-01-26T10:53:59.927738+00:00 (3.0 h silence).
BKB-0146,AIS_GAP,MEDIUM,70,510099999,2023-01-26T13:53:59.927738+00:00,-10.89912,143.20293,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-26T10:53:59.927738+00:00 → current point 2023-01-26T13:53:59.927738+00:00 (3.0 h silence).
BKB-0147,AIS_GAP,MEDIUM,70,510099999,2023-01-26T16:53:59.927738+00:00,-10.88959,143.25854,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-26T13:53:59.927738+00:00 → current point 2023-01-26T16:53:59.927738+00:00 (3.0 h silence).
BKB-0148,AIS_GAP,MEDIUM,70,510099999,2023-01-26T19:53:59.927738+00:00,-10.89967,143.19995,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-26T16:53:59.927738+00:00 → current point 2023-01-26T19:53:59.927738+00:00 (3.0 h silence).
BKB-0149,AIS_GAP,MEDIUM,70,510099999,2023-01-26T22:53:59.927738+00:00,-10.84379,143.17874,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-26T19:53:59.927738+00:00 → current point 2023-01-26T22:53:59.927738+00:00 (3.0 h silence).
BKB-0150,AIS_GAP,MEDIUM,70,510099999,2023-01-27T01:53:59.927738+00:00,-10.89934,143.20147,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-26T22:53:59.927738+00:00 → current point 2023-01-27T01:53:59.927738+00:00 (3.0 h silence).
BKB-0151,AIS_GAP,MEDIUM,70,510099999,2023-01-27T04:53:59.927738+00:00,-10.95905,143.19588,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-27T01:53:59.927738+00:00 → current point 2023-01-27T04:53:59.927738+00:00 (3.0 h silence).
BKB-0152,AIS_GAP,MEDIUM,70,510099999,2023-01-27T07:53:59.927738+00:00,-10.90008,143.19952,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-27T04:53:59.927738+00:00 → current point 2023-01-27T07:53:59.927738+00:00 (3.0 h silence).
BKB-0153,AIS_GAP,MEDIUM,70,510099999,2023-01-27T10:53:59.927738+00:00,-10.83868,143.19947,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-27T07:53:59.927738+00:00 → current point 2023-01-27T10:53:59.927738+00:00 (3.0 h silence).
BKB-0154,AIS_GAP,MEDIUM,70,510099999,2023-01-27T13:53:59.927738+00:00,-10.89948,143.19839,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-27T10:53:59.927738+00:00 → current point 2023-01-27T13:53:59.927738+00:00 (3.0 h silence).
BKB-0155,AIS_GAP,MEDIUM,70,510099999,2023-01-27T16:53:59.927738+00:00,-10.95054,143.23297,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-27T13:53:59.927738+00:00 → current point 2023-01-27T16:53:59.927738+00:00 (3.0 h silence).
BKB-0156,AIS_GAP,MEDIUM,70,510099999,2023-01-27T19:53:59.927738+00:00,-10.90109,143.19752,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-27T16:53:59.927738+00:00 → current point 2023-01-27T19:53:59.927738+00:00 (3.0 h silence).
BKB-0157,AIS_GAP,MEDIUM,70,510099999,2023-01-27T22:53:59.927738+00:00,-10.87153,143.14415,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-27T19:53:59.927738+00:00 → current point 2023-01-27T22:53:59.927738+00:00 (3.0 h silence).
BKB-0158,AIS_GAP,MEDIUM,70,510099999,2023-01-28T01:53:59.927738+00:00,-10.8998,143.20025,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-27T22:53:59.927738+00:00 → current point 2023-01-28T01:53:59.927738+00:00 (3.0 h silence).
BKB-0159,AIS_GAP,MEDIUM,70,510099999,2023-01-28T04:53:59.927738+00:00,-10.87478,143.25406,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-28T01:53:59.927738+00:00 → current point 2023-01-28T04:53:59.927738+00:00 (3.0 h silence).
BKB-0160,AIS_GAP,MEDIUM,70,510099999,2023-01-28T07:53:59.927738+00:00,-10.90012,143.20091,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-28T04:53:59.927738+00:00 → current point 2023-01-28T07:53:59.927738+00:00 (3.0 h silence).
BKB-0161,AIS_GAP,MEDIUM,70,510099999,2023-01-28T10:53:59.927738+00:00,-10.95902,143.20123,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-28T07:53:59.927738+00:00 → current point 2023-01-28T10:53:59.927738+00:00 (3.0 h silence).
BKB-0162,AIS_GAP,MEDIUM,70,510099999,2023-01-28T13:53:59.927738+00:00,-10.90033,143.20039,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-28T10:53:59.927738+00:00 → current point 2023-01-28T13:53:59.927738+00:00 (3.0 h silence).
BKB-0163,AIS_GAP,MEDIUM,70,510099999,2023-01-28T16:53:59.927738+00:00,-10.88964,143.13918,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-28T13:53:59.927738+00:00 → current point 2023-01-28T16:53:59.927738+00:00 (3.0 h silence).
BKB-0164,AIS_GAP,MEDIUM,70,510099999,2023-01-28T19:53:59.927738+00:00,-10.89969,143.1999,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-28T16:53:59.927738+00:00 → current point 2023-01-28T19:53:59.927738+00:00 (3.0 h silence).
BKB-0165,AIS_GAP,MEDIUM,70,510099999,2023-01-28T22:53:59.927738+00:00,-10.89761,143.25997,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-28T19:53:59.927738+00:00 → current point 2023-01-28T22:53:59.927738+00:00 (3.0 h silence).
BKB-0001,SENSITIVE_ZONE,LOW,52,51001004,2023-01-28T23:42:23.938225+00:00,-10.47623,141.94448,IDN FISHER 04,Fishing,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 28.1 km; zone radius 80.0 km.
BKB-0002,SENSITIVE_ZONE,LOW,52,51001007,2023-01-28T23:47:57.853117+00:00,-10.27355,141.50687,IDN FISHER 07,Fishing,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 79.9 km; zone radius 80.0 km.
