alert_id,alert_type,severity,risk_score,mmsi,timestamp,lat,lon,vessel_name,vessel_type,title,explanation,recommended_action,evidence,month
BKB-0408,AIS_GAP,HIGH,89,83852175,2026-04-24T09:14:53+00:00,-10.04788,143.06207,,Pilot,AIS gap of 10.3 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-23T22:54:55+00:00 → current point 2026-04-24T09:14:53+00:00 (10.3 h silence).,2026-04
BKB-0409,AIS_GAP,HIGH,95,83852175,2026-04-25T19:33:31+00:00,-10.0478916667,143.062121667,,Pilot,AIS gap of 18.7 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-25T00:54:17+00:00 → current point 2026-04-25T19:33:31+00:00 (18.7 h silence).,2026-04
BKB-0410,AIS_GAP,HIGH,95,83852175,2026-04-27T05:39:55+00:00,-10.047875,143.062148333,,Pilot,AIS gap of 29.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-26T00:37:26+00:00 → current point 2026-04-27T05:39:55+00:00 (29.0 h silence).,2026-04
BKB-0411,AIS_GAP,MEDIUM,71,83852175,2026-04-27T17:17:12+00:00,-10.047715,143.062595,,Pilot,AIS gap of 8.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-27T09:14:53+00:00 → current point 2026-04-27T17:17:12+00:00 (8.0 h silence).,2026-04
BKB-0412,AIS_GAP,HIGH,95,83852175,2026-04-28T11:52:15+00:00,-10.0479733333,143.062143333,,Pilot,AIS gap of 12.1 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-27T23:45:04+00:00 → current point 2026-04-28T11:52:15+00:00 (12.1 h silence).,2026-04
BKB-0413,AIS_GAP,HIGH,88,83852175,2026-04-29T03:09:28+00:00,-10.0477983333,143.062603333,,Pilot,AIS gap of 10.2 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-28T16:59:53+00:00 → current point 2026-04-29T03:09:28+00:00 (10.2 h silence).,2026-04
BKB-0414,AIS_GAP,HIGH,95,83852175,2026-04-30T02:19:37+00:00,-10.04794,143.062183333,,Pilot,AIS gap of 19.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-29T07:19:55+00:00 → current point 2026-04-30T02:19:37+00:00 (19.0 h silence).,2026-04
BKB-0415,AIS_GAP,HIGH,95,8497242336,2026-04-29T10:49:49+00:00,-11.300805,142.984103333,,Cargo,AIS gap of 453.5 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-10T13:18:32+00:00 → current point 2026-04-29T10:49:49+00:00 (453.5 h silence).,2026-04
BKB-0416,AIS_GAP,HIGH,95,8626872110,2026-04-09T16:32:30+00:00,-10.84375,142.861423333,,Other,AIS gap of 152.5 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-03T08:01:53+00:00 → current point 2026-04-09T16:32:30+00:00 (152.5 h silence).,2026-04
BKB-0417,AIS_GAP,HIGH,95,8859917080,2026-04-17T07:05:47+00:00,-11.3116666667,141.946666667,,Other,AIS gap of 303.1 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-04T16:01:48+00:00 → current point 2026-04-17T07:05:47+00:00 (303.1 h silence).,2026-04
BKB-0418,AIS_GAP,MEDIUM,72,8859917080,2026-04-17T19:27:21+00:00,-10.6823283333,142.409176667,,Other,AIS gap of 7.3 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-17T12:07:31+00:00 → current point 2026-04-17T19:27:21+00:00 (7.3 h silence).,2026-04
BKB-0419,AIS_GAP,HIGH,95,9007975193,2026-04-20T01:59:52+00:00,-11.3708183333,142.995171667,,Cargo,AIS gap of 112.3 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-15T09:39:57+00:00 → current point 2026-04-20T01:59:52+00:00 (112.3 h silence).,2026-04
BKB-0420,AIS_GAP,HIGH,95,9389456606,2026-04-01T22:38:14+00:00,-10.585805,142.222756667,,Passenger,AIS gap of 15.8 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-01T06:48:09+00:00 → current point 2026-04-01T22:38:14+00:00 (15.8 h silence).,2026-04
BKB-0421,AIS_GAP,HIGH,95,9389456606,2026-04-06T20:16:27+00:00,-10.58682,142.219391667,,Passenger,AIS gap of 109.4 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-02T06:49:31+00:00 → current point 2026-04-06T20:16:27+00:00 (109.4 h silence).,2026-04
BKB-0422,AIS_GAP,HIGH,95,9389456606,2026-04-07T20:20:13+00:00,-10.5868016667,142.219391667,,Passenger,AIS gap of 16.9 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-07T03:27:16+00:00 → current point 2026-04-07T20:20:13+00:00 (16.9 h silence).,2026-04
BKB-0423,AIS_GAP,HIGH,95,9389456606,2026-04-08T22:52:30+00:00,-10.5857966667,142.222743333,,Passenger,AIS gap of 15.2 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-08T07:38:25+00:00 → current point 2026-04-08T22:52:30+00:00 (15.2 h silence).,2026-04
BKB-0424,AIS_GAP,HIGH,95,9389456606,2026-04-09T20:00:10+00:00,-10.5858483333,142.222768333,,Passenger,AIS gap of 15.3 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-09T04:41:52+00:00 → current point 2026-04-09T20:00:10+00:00 (15.3 h silence).,2026-04
BKB-0425,AIS_GAP,HIGH,95,9389456606,2026-04-12T20:07:33+00:00,-10.5859983333,142.222716667,,Passenger,AIS gap of 61.3 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-10T06:49:24+00:00 → current point 2026-04-12T20:07:33+00:00 (61.3 h silence).,2026-04
BKB-0426,AIS_GAP,HIGH,95,9389456606,2026-04-13T22:55:17+00:00,-10.586025,142.222726667,,Passenger,AIS gap of 16.3 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-13T06:39:39+00:00 → current point 2026-04-13T22:55:17+00:00 (16.3 h silence).,2026-04
BKB-0427,AIS_GAP,HIGH,95,9389456606,2026-04-14T19:56:53+00:00,-10.585985,142.2228,,Passenger,AIS gap of 15.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-14T04:55:44+00:00 → current point 2026-04-14T19:56:53+00:00 (15.0 h silence).,2026-04
BKB-0428,AIS_GAP,HIGH,95,9389456606,2026-04-16T20:01:06+00:00,-10.5859516667,142.22267,,Passenger,AIS gap of 36.4 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-15T07:39:09+00:00 → current point 2026-04-16T20:01:06+00:00 (36.4 h silence).,2026-04
BKB-0429,AIS_GAP,HIGH,95,9389456606,2026-04-19T20:22:43+00:00,-10.5868333333,142.219396667,,Passenger,AIS gap of 61.7 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-17T06:41:22+00:00 → current point 2026-04-19T20:22:43+00:00 (61.7 h silence).,2026-04
BKB-0430,AIS_GAP,HIGH,95,9389456606,2026-04-21T20:13:59+00:00,-10.5868266667,142.219393333,,Passenger,AIS gap of 36.7 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-20T07:32:29+00:00 → current point 2026-04-21T20:13:59+00:00 (36.7 h silence).,2026-04
BKB-0431,AIS_GAP,HIGH,95,9389456606,2026-04-23T20:17:13+00:00,-10.586835,142.219391667,,Passenger,AIS gap of 37.4 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-22T06:53:00+00:00 → current point 2026-04-23T20:17:13+00:00 (37.4 h silence).,2026-04
BKB-0432,AIS_GAP,HIGH,95,9389456606,2026-04-26T20:38:58+00:00,-10.6166133333,142.220686667,,Passenger,AIS gap of 61.3 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-24T07:22:56+00:00 → current point 2026-04-26T20:38:58+00:00 (61.3 h silence).,2026-04
BKB-0433,AIS_GAP,HIGH,95,9389456606,2026-04-27T23:35:29+00:00,-10.5868466667,142.219331667,,Passenger,AIS gap of 16.9 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-27T06:43:10+00:00 → current point 2026-04-27T23:35:29+00:00 (16.9 h silence).,2026-04
BKB-0434,AIS_GAP,HIGH,95,9822822822,2026-04-19T02:54:50+00:00,-11.3838966667,142.994421667,,Cargo,AIS gap of 245.7 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-08T21:14:50+00:00 → current point 2026-04-19T02:54:50+00:00 (245.7 h silence).,2026-04
BKB-0435,AIS_GAP,HIGH,95,9822822822,2026-04-23T17:24:40+00:00,-11.2876966667,141.528513333,,Cargo,AIS gap of 96.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-19T17:24:11+00:00 → current point 2026-04-23T17:24:40+00:00 (96.0 h silence).,2026-04
BKB-0436,AIS_GAP,HIGH,86,9930281405,2026-04-04T17:48:43+00:00,-10.5867966667,142.221775,,Tug,AIS gap of 9.9 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-04T07:55:46+00:00 → current point 2026-04-04T17:48:43+00:00 (9.9 h silence).,2026-04
BKB-0437,AIS_GAP,HIGH,95,9930281405,2026-04-07T06:24:47+00:00,-10.584365,142.230923333,,Tug,AIS gap of 44.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-05T10:22:04+00:00 → current point 2026-04-07T06:24:47+00:00 (44.0 h silence).,2026-04
BKB-0438,AIS_GAP,MEDIUM,66,9930281405,2026-04-13T05:33:31+00:00,-10.583875,142.231935,,Tug,AIS gap of 7.4 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-12T22:09:59+00:00 → current point 2026-04-13T05:33:31+00:00 (7.4 h silence).,2026-04
BKB-0439,AIS_GAP,HIGH,95,9930281405,2026-04-13T20:44:38+00:00,-10.5903416667,142.245943333,,Tug,AIS gap of 14.2 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-13T06:34:56+00:00 → current point 2026-04-13T20:44:38+00:00 (14.2 h silence).,2026-04
BKB-0440,AIS_GAP,HIGH,95,9930281405,2026-04-17T10:04:00+00:00,-10.58369,142.23186,,Tug,AIS gap of 74.6 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-14T07:29:35+00:00 → current point 2026-04-17T10:04:00+00:00 (74.6 h silence).,2026-04
BKB-0441,AIS_GAP,HIGH,95,9930281405,2026-04-18T21:29:52+00:00,-10.5836416667,142.231585,,Tug,AIS gap of 24.2 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-17T21:18:08+00:00 → current point 2026-04-18T21:29:52+00:00 (24.2 h silence).,2026-04
BKB-0442,AIS_GAP,HIGH,95,9930281405,2026-04-19T13:17:20+00:00,-10.5838,142.23103,,Tug,AIS gap of 13.5 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-18T23:48:49+00:00 → current point 2026-04-19T13:17:20+00:00 (13.5 h silence).,2026-04
BKB-0443,AIS_GAP,HIGH,95,9930281405,2026-04-25T07:50:44+00:00,-10.5842666667,142.230871667,,Tug,AIS gap of 136.5 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-19T15:22:12+00:00 → current point 2026-04-25T07:50:44+00:00 (136.5 h silence).,2026-04
BKB-0001,LOITERING,HIGH,88,32455410765,2026-04-30T23:40:12+00:00,-10.597565,142.23904,,Pleasure,Loitering 719.5 h within 1.5 km,"The vessel remains inside a small geographic radius at low average speed for a sustained period. In northern Australian waters, this pattern is consistent with IUU fishing activity or sea-cucumber harvesting.","Check whether the area is consistent with a licensed fishing zone, anchorage, or known permitted activity. Cross-reference against AFMA authorisation records and VMS data if available.",Span 719.5 h; max radius from centroid 1.50 km; avg SOG 0.0 kn.,2026-04
BKB-0002,LOITERING,HIGH,88,41594217903,2026-04-09T00:34:10+00:00,-10.5928033333,142.242723333,,Sailing,Loitering 22.6 h within 1.1 km,"The vessel remains inside a small geographic radius at low average speed for a sustained period. In northern Australian waters, this pattern is consistent with IUU fishing activity or sea-cucumber harvesting.","Check whether the area is consistent with a licensed fishing zone, anchorage, or known permitted activity. Cross-reference against AFMA authorisation records and VMS data if available.",Span 22.6 h; max radius from centroid 1.07 km; avg SOG 1.3 kn.,2026-04
BKB-0003,LOITERING,HIGH,88,9930281405,2026-04-26T05:33:30+00:00,-10.5814783333,142.24208,,Tug,Loitering 603.0 h within 1.9 km,"The vessel remains inside a small geographic radius at low average speed for a sustained period. In northern Australian waters, this pattern is consistent with IUU fishing activity or sea-cucumber harvesting.","Check whether the area is consistent with a licensed fishing zone, anchorage, or known permitted activity. Cross-reference against AFMA authorisation records and VMS data if available.",Span 603.0 h; max radius from centroid 1.85 km; avg SOG 0.1 kn.,2026-04
BKB-0001,SENSITIVE_ZONE,LOW,52,11873854412,2026-04-01T04:14:47+00:00,-10.58786,142.21797,,Unknown,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 10.0 km; zone radius 80.0 km.,2026-04
BKB-0002,SENSITIVE_ZONE,LOW,52,15977417709,2026-04-01T06:46:48+00:00,-10.5896216667,142.223748333,,Unknown,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 10.3 km; zone radius 80.0 km.,2026-04
BKB-0003,SENSITIVE_ZONE,LOW,52,27459411060,2026-04-03T17:16:44+00:00,-10.8018883333,141.861898333,,Other,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 49.9 km; zone radius 80.0 km.,2026-04
BKB-0004,SENSITIVE_ZONE,LOW,52,15601957474,2026-04-08T02:43:11+00:00,-10.5903183333,142.210066667,,Passenger,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 10.1 km; zone radius 80.0 km.,2026-04
BKB-0005,SENSITIVE_ZONE,LOW,52,15601522999,2026-04-08T03:09:01+00:00,-10.586815,142.218905,,Passenger,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 9.9 km; zone radius 80.0 km.,2026-04
BKB-0006,SENSITIVE_ZONE,LOW,52,15601577601,2026-04-08T03:34:45+00:00,-10.578495,142.15568,,Passenger,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 10.0 km; zone radius 80.0 km.,2026-04
BKB-0007,SENSITIVE_ZONE,LOW,52,15998811735,2026-04-08T04:00:46+00:00,-10.5884083333,142.218546667,,Passenger,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 10.0 km; zone radius 80.0 km.,2026-04
BKB-0008,SENSITIVE_ZONE,LOW,52,13079483495,2026-04-08T09:04:58+00:00,-10.6151116667,142.217651667,,Law_enforcement,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 12.9 km; zone radius 80.0 km.,2026-04
BKB-0009,SENSITIVE_ZONE,LOW,52,41594217903,2026-04-09T00:34:10+00:00,-10.5928033333,142.242723333,,Sailing,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 11.3 km; zone radius 80.0 km.,2026-04
BKB-0010,SENSITIVE_ZONE,LOW,52,19500548648,2026-04-09T05:49:16+00:00,-10.5263366667,142.58054,,Cargo,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 41.7 km; zone radius 80.0 km.,2026-04
BKB-0011,SENSITIVE_ZONE,LOW,52,17424312737,2026-04-09T10:52:39+00:00,-10.587855,142.220445,,Law_enforcement,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 10.0 km; zone radius 80.0 km.,2026-04
BKB-0012,SENSITIVE_ZONE,LOW,52,14791551825,2026-04-09T13:04:57+00:00,-10.5510266667,141.544276667,,Other,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 71.9 km; zone radius 80.0 km.,2026-04
BKB-0013,SENSITIVE_ZONE,LOW,52,8626872110,2026-04-10T04:24:54+00:00,-10.5882816667,142.34488,,Other,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 18.6 km; zone radius 80.0 km.,2026-04
BKB-0014,SENSITIVE_ZONE,LOW,52,19405429164,2026-04-12T22:14:04+00:00,-10.76031,142.696685,,Cargo,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 61.5 km; zone radius 80.0 km.,2026-04
BKB-0015,SENSITIVE_ZONE,LOW,52,1694441276,2026-04-12T22:39:43+00:00,-10.4577416667,142.282346667,,Other,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 10.2 km; zone radius 80.0 km.,2026-04
BKB-0016,SENSITIVE_ZONE,LOW,52,35360679651,2026-04-14T00:59:26+00:00,-10.59114,142.22266,,Other,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 10.4 km; zone radius 80.0 km.,2026-04
BKB-0017,SENSITIVE_ZONE,LOW,52,23920,2026-04-15T08:09:57+00:00,-10.790875,141.718553333,,Law_enforcement,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 61.8 km; zone radius 80.0 km.,2026-04
BKB-0018,SENSITIVE_ZONE,LOW,52,88844058,2026-04-18T02:09:50+00:00,-10.5327033333,141.891143333,,Military,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 34.0 km; zone radius 80.0 km.,2026-04
BKB-0019,SENSITIVE_ZONE,LOW,52,22072727278,2026-04-20T01:04:57+00:00,-10.590305,142.244586667,,Law_enforcement,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 11.2 km; zone radius 80.0 km.,2026-04
BKB-0020,SENSITIVE_ZONE,LOW,52,27920644280,2026-04-22T09:54:55+00:00,-10.52858,141.917608333,,Cargo,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 31.0 km; zone radius 80.0 km.,2026-04
